	CHEM_ID	LIB_ID	COMP_ID	CHRO_LIB_ENTRY_ID	SUPER_PATHWAY	SUB_PATHWAY	PATHWAY_SORTORDER	TYPE	INCHIKEY	SMILES	CHEMICAL_NAME	PLOT_NAME	LIPID SPECIES LEVEL	LIPID MOLECULAR SPECIES LEVEL	LIPID SN POSITION LEVEL	CAS	CHEMSPIDER	HMDB	KEGG	PUBCHEM	PLATFORM	kg_ids_groundtruth
292	100001250	209	33983	126892	Lipid	Primary Bile Acid Metabolism	3535.0	NAMED	XSOLDPYUICCHJX-OEYGYFRSSA-N	O=S(CCNC(CC[C@@H](C)[C@@]1([H])CCC2C3[C@@H](O)[C@@H](O)[C@]4([H])C[C@H](O)CC[C@]4(C)C3CC[C@]12C)=O)(O)=O	tauro-beta-muricholate	tauro-beta-muricholate				25696-60-0	147312	HMDB0000932		121596216,21124703,168408	Neg	['CHEBI:133064', 'CHEBI:133057', 'MESH:C037351']
293	100001251	402	33941	158585	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)	1906.0	NAMED	LZOSYCMHQXPBFU-UHFFFAOYSA-N	[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCC)=O)=O	decanoylcarnitine (C10)	decanoylcarnitine (C10)				1492-27-9	8420677	HMDB0000651		10245190	Pos Late	['CHEBI:68830']
294	100001253	305	33943	146952	Amino Acid	Glutamate Metabolism	50.0	NAMED	KSMRODHGGIIXDV-YFKPBYRVSA-N	OC([C@H](CCC(N)=O)NC(C)=O)=O	N-acetylglutamine	N-acetylglutamine				2490-97-3	158492	HMDB0006029	C02716	182230	Polar	['CHEBI:17008', 'CHEBI:21553']
295	100001254	209	33959	126119	Amino Acid	Tryptophan Metabolism	263.0	NAMED	DZTHIGRZJZPRDV-LBPRGKRZSA-N	O=C(O)[C@@H](NC(C)=O)CC1=CNC2=C1C=CC=C2	N-acetyltryptophan	N-acetyltryptophan				1218-34-4	610602	HMDB0013713	C03137	439917,700653	Neg	['CHEBI:16734', 'CHEBI:74640']
296	100001256	209	33950	126109	Amino Acid	Phenylalanine Metabolism	146.0	NAMED	CBQJSKKFNMDLON-JTQLQIEISA-N	O=C(O)[C@@H](NC(C)=O)CC1=CC=CC=C1	N-acetylphenylalanine	N-acetylphenylalanine				2018-61-3	67404	HMDB0000512	C03519	74839	Neg	['CHEBI:16259']
297	100001257	305	33942	147568	Amino Acid	Alanine and Aspartate Metabolism	42.0	NAMED	HXFOXFJUNFFYMO-BYPYZUCNSA-N	OC([C@@H](NC(C)=O)CC(N)=O)=O	N-acetylasparagine	N-acetylasparagine				4033-40-3	90090	HMDB0006028		99715	Polar	['CHEBI:139582']
298	100001262	400	33934	156033	Peptide	Gamma-glutamyl Amino Acid	661.0	NAMED	JPKNLFVGUZRHOB-YUMQZZPRSA-N	N[C@H](C(O)=O)CCCCNC(CC[C@@H](C(O)=O)N)=O	gamma-glutamyl-epsilon-lysine	gamma-glutamyl-epsilon-lysine				17105-15-6	5378717	HMDB0003869		7015685	Pos Early	['CHEBI:88494']
299	100001266	400	33953	156051	Amino Acid	Urea cycle; Arginine and Proline Metabolism	509.0	NAMED	SNEIUMQYRCDYCH-LURJTMIESA-N	O=C(O)[C@@H](NC(C)=O)CCCNC(N)=N	N-acetylarginine	N-acetylarginine				155-84-0	60752	HMDB0004620	C02562	67427	Pos Early	['CHEBI:21645', 'CHEBI:40521']
300	100001267	402	33935	158580	Xenobiotics	Food Component/Plant	5224.0	NAMED	MXXWOMGUGJBKIW-YPCIICBESA-N	O=C(N1CCCCC1)/C=C/C=C/C2=CC(OCO3)=C3C=C2	piperine	piperine				94-62-2	553590	HMDB0029377	C03882	638024	Pos Late	['CHEBI:28821']
301	100001269	402	33997	164179	Lipid	Sterol	3289.0	NAMED	SGNBVLSWZMBQTH-PODYLUTMSA-N	C[C@H](CC[C@@H](C)C(C)C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@@]21C	campesterol	campesterol				474-62-4	151215	HMDB0002869	C01789	173183	Pos Late	['CHEBI:19809']
302	100001270	402	33952	158596	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	1908.0	NAMED	PSHXNVGSVNEJBD-UHFFFAOYSA-N	O=C(CCCCCCCCCCCCC)OC(CC([O-])=O)C[N+](C)(C)C	myristoylcarnitine (C14)	myristoylcarnitine (C14)				18822-89-4	4932274	HMDB0005066		6426854	Pos Late	['CHEBI:84634', 'CHEBI:73061']
303	100001274	209	33939	126095	Amino Acid	Glycine, Serine and Threonine Metabolism	18.0	NAMED	PEDXUVCGOLSNLQ-UHFFFAOYSA-N	CC(O)C(C(O)=O)NC(C)=O	N-acetylthreonine	N-acetylthreonine				17093-74-2	3841173	HMDB0062557		152204	Neg	['CHEBI:45826']
304	100001276	209	33967	126125	Amino Acid	Leucine, Isoleucine and Valine Metabolism	395.0	NAMED	JDTWZSUNGHMMJM-MSZQBOFLSA-N	CC(N[C@H](C(O)=O)C(C)CC)=O	N-acetylisoleucine	N-acetylisoleucine				3077-46-1	2081100	HMDB0061684		306109	Neg	['CHEBI:84056', 'CHEBI:21555']
305	100001277	209	33972	126131	Lipid	Long Chain Monounsaturated Fatty Acid	1586.0	NAMED	BBOWBNGUEWHNQZ-KTKRTIGZSA-N	O=C(O)CCCCCCCC/C=C\CCCCCCCC	nonadecenoate (19:1)	nonadecenoate (19:1)				73033-09-7	4471938	HMDB0013622		5312513	Neg	['CHEBI:83051']
306	100001278	209	33971	126129	Lipid	Long Chain Monounsaturated Fatty Acid	1577.0	NAMED	GDTXICBNEOEPAZ-FPLPWBNLSA-N	O=C(O)CCCCCCCC/C=C\CCCCCC	heptadecenoate (17:1)	heptadecenoate (17:1)				29743-97-3	4471860	HMDB0060038		5312435	Neg	['CHEBI:75094']
307	100001287	209	33973	126133	Lipid	Androgenic Steroids	3411.0	NAMED	ZMITXKRGXGRMKS-FMLJXKFRSA-N	O=C1CCC2C3CC[C@@]4([H])C[C@@H](OS(=O)(O)=O)CC[C@]4(C)C3CC[C@@]21C	epiandrosterone sulfate	epiandrosterone sulfate				22229-22-7	21403101	HMDB0062657	C04555	9929317	Neg	['CHEBI:83037', 'CHEBI:83040']
308	100001293	305	33946	147200	Amino Acid	Histidine Metabolism	76.0	NAMED	KBOJOGQFRVVWBH-ZETCQYMHSA-N	OC([C@@H](NC(C)=O)CC1=CNC=N1)=O	N-acetylhistidine	N-acetylhistidine				39145-52-3	68142	HMDB0032055	C02997	75619	Polar	['UNII:PQ2TC3X11O', 'CHEBI:16437']
309	100001294	400	33949	156047	Peptide	Gamma-glutamyl Amino Acid	656.0	NAMED	ACIJGUBIMXQCMF-BYPYZUCNSA-N	O=C(O)[C@@H](N)CCC(NCC(O)=O)=O	gamma-glutamylglycine	gamma-glutamylglycine				1948-29-4	145071	HMDB0011667		100099	Pos Early	['CHEBI:73845']
310	100001295	209	33947	126107	Peptide	Gamma-glutamyl Amino Acid	665.0	NAMED	CATMPQFFVNKDEY-AAEUAGOBSA-N	O=C(O)[C@@H](N)CCC(N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O)=O	gamma-glutamyltryptophan	gamma-glutamyltryptophan				66471-20-3	2302065	HMDB0029160		3989307	Neg	['PUBCHEM.COMPOUND:3989307']
311	100001296	400	34384	156088	Xenobiotics	Food Component/Plant	5282.0	NAMED	CMUNUTVVOOHQPW-LURJTMIESA-N	C[N+]1(C)[C@H]([C@@]([O-])=O)CCC1	stachydrine	stachydrine				4136-37-2	103115	HMDB0004827	C10172	115244	Pos Early	['CHEBI:35280']
312	100001300	209	33937	126093	Amino Acid	Leucine, Isoleucine and Valine Metabolism	432.0	NAMED	NGEWQZIDQIYUNV-UHFFFAOYSA-N	OC(C(O)=O)C(C)C	alpha-hydroxyisovalerate	alpha-hydroxyisovalerate				600-37-3	90190	HMDB0000407		99823	Neg	['CHEBI:60631']
313	100001309	400	32882	155992	Xenobiotics	Drug - Psychoactive	6091.0	NAMED	RCOBKSKAZMVBHT-NCWAPJAISA-N	CC1[C@@](OCC(C)(C)N1)(O)[C@]2=CC(Cl)=CC=C2	hydroxybupropion	hydroxybupropion					21403106	HMDB0012235		446	Pos Early	['CHEBI:166487']
314	100001313	400	44872	157084	Peptide	Gamma-glutamyl Amino Acid	662.0	NAMED	RQNSKRXMANOPQY-BQBZGAKWSA-N	O=C(O)[C@H](CCSC)NC(CC[C@@H](C(O)=O)N)=O	gamma-glutamylmethionine	gamma-glutamylmethionine				17663-87-5	5373147	HMDB0029155		7009567	Pos Early	['CHEBI:82965']
315	100001314	400	33364	156009	Peptide	Gamma-glutamyl Amino Acid	664.0	NAMED	GWNXFCYUJXASDX-JUZNGCLZSA-N	CC(O)[C@@H](C(O)=O)NC(CC[C@@H](C(O)=O)N)=O	gamma-glutamylthreonine	gamma-glutamylthreonine				5652-48-2	21403107	HMDB0029159		76078708	Pos Early	['CHEBI:133747', 'CHEBI:82968']
316	100001315	209	36103	143727	Xenobiotics	Benzoate Metabolism	4769.0	NAMED	WGNAKZGUSRVWRH-UHFFFAOYSA-N	O=S(OC1=CC=C(C)C=C1)(O)=O	p-cresol sulfate	p-cresol sulfate				3233-57-7	3806480	HMDB0011635		4615423	Neg	['CHEBI:82914']
317	100001320	305	42420	148204	Carbohydrate	Aminosugar Metabolism	1472.0	NAMED	JPIJQSOTBSSVTP-PWNYCUMCSA-N	OC[C@@H](O)[C@@H](O)C(O)=O	erythronate*	erythronate*				88759-55-1	2061231	HMDB0000613		2781043	Polar	['CHEBI:37655']
318	100001322	209	57709	212497	Peptide	Fibrinogen Cleavage Peptide	1197.0	NAMED	JWICNZAGYSIBAR-UHFFFAOYSA-N	O=C(NC(CC(C)C)C(NC(C)C(NC(CCC(O)=O)C(NCC(NCC(NCC(NC(C(C)C)C(NC(CCCNC(N)=N)C(O)=O)=O)=O)=O)=O)=O)=O)=O)C(CC1=CC=CC=C1)NC(C(CC(O)=O)NC(CNC(C(CCC(O)=O)NC(CNC(C(CO)NC(C(CC(O)=O)NC(C(C)N)=O)=O)=O)=O)=O)=O)=O	fibrinopeptide A*	fibrinopeptide A*				25422-31-5	14654187			25081464	Neg	['PUBCHEM.COMPOUND:25081464']
322	100001332	209	33384	144296	Xenobiotics	Drug - Analgesics, Anesthetics	5634.0	NAMED	OEPADIDIUZTYOX-UHFFFAOYSA-N	OC1=CC=CC=C1C(NCC(OC2C(O)C(O)C(O)C(C(O)=O)O2)=O)=O	salicyluric glucuronide*	salicyluric glucuronide*					21403117	HMDB0240252		121596205	Neg	['CHEBI:133026']
323	100001335	209	33587	143715	Lipid	Long Chain Monounsaturated Fatty Acid	1589.0	NAMED	BITHHVVYSMSWAG-KTKRTIGZSA-N	O=C(O)CCCCCCCCC/C=C\CCCCCCCC	eicosenoate (20:1)	eicosenoate (20:1n9 or 1n11)					4445895	HMDB0002231,HMDB0062436	C16526	5282768,5282769,94159	Neg	['CHEBI:32425', 'CHEBI:180275', 'CHEBI:32419', 'CHEBI:180273']
324	100001337	209	34035	143703	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1615.0	NAMED	DTOSIQBPPRVQHS-PDBXOOCHSA-N	O=C(O)CCCCCCC/C=C\C/C=C\C/C=C\CC	linolenate [alpha or gamma; (18:3n3 or 6)]	linolenate (18:3n3 or 3n6)					4444437	HMDB0003073,HMDB0001388	C06426,C06427	5280933,5280934	Neg	['CHEBI:28661', 'CHEBI:165492']
325	100001359	209	46173	144239	Energy	TCA Cycle	1482.0	NAMED			aconitate [cis or trans]	aconitate [cis or trans]						HMDB0000958,HMDB000072	C004174,C02341	444212,643757	Neg	['CHEBI:22211']
326	100001385	400	34109	156073	Xenobiotics	Drug - Cardiovascular	5872.0	NAMED	PUQIRTNPJRFRCZ-UHFFFAOYSA-N	CC(C)NCC(O)COC1=CC=C(CC(O)=O)C=C1	metoprolol acid metabolite*	metoprolol acid metabolite*				56392-14-4	56653	HMDB0254682		62936	Pos Early	['CHEBI:83478']
327	100001386	402	41754	159409	Cofactors and Vitamins	Hemoglobin and Porphyrin Metabolism	4623.0	NAMED	GGIDWJQWCUJYRY-UHFFFAOYSA-K	CC1=C(CCC(O)=O)C(/C=C(C(CCC([O-])=O)=C/2C)\[N-]C2=C/C3=N/C(C(C=C)=C3C)=C\4)=N/C1=C\C(N([Fe+2])C4=C5C)=C5C=C	heme	heme				14875-96-8		HMDB0003178	C00032	26945	Pos Late	['CHEBI:30413']
328	100001391	402	34409	158657	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	1912.0	NAMED	FNPHNLNTJNMAEE-HSZRJFAPSA-N	[O-]C(C[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)C[N+](C)(C)C)=O	stearoylcarnitine (C18)	stearoylcarnitine (C18)				18822-91-8	21233653	HMDB0000848		3006797	Pos Late	['CHEBI:84644', 'CHEBI:189710', 'PUBCHEM.COMPOUND:5702250']
329	100001392	402	34534	158670	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)	1907.0	NAMED	FUJLYHJROOYKRA-UHFFFAOYSA-N	[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCC)=O)=O	laurylcarnitine (C12)	laurylcarnitine (C12)				25518-54-1	8602997	HMDB0002250		168381	Pos Late	['CHEBI:77086', 'CHEBI:73054']
330	100001393	400	34407	156109	Amino Acid	Leucine, Isoleucine and Valine Metabolism	362.0	NAMED	IGQBPDJNUXPEMT-UHFFFAOYSA-N	[O-]C(CC(C[N+](C)(C)C)OC(CC(C)C)=O)=O	isovalerylcarnitine (C5)	isovalerylcarnitine (C5)				31023-24-2	4932271	HMDB0000688	C20826	169235	Pos Early	['MESH:C027333', 'CHEBI:70819']
331	100001396	400	34390	156093	Xenobiotics	Xanthine Metabolism	4819.0	NAMED	PFWLFWPASULGAN-UHFFFAOYSA-N	OC1=C(N2C)C(N=C2)=NC(O)=N1	7-methylxanthine	7-methylxanthine				552-62-5	61660	HMDB0001991	C16353	68374	Pos Early	['CHEBI:48991']
332	100001397	209	34404	126930	Xenobiotics	Xanthine Metabolism	4816.0	NAMED	BYXCFUMGEBZDDI-UHFFFAOYSA-N	CN(C(N1C)=O)C(NC2=O)=C(N2C)C1=O	1,3,7-trimethylurate	1,3,7-trimethylurate				5415-44-1	71754	HMDB0002123	C16361	79437	Neg	['CHEBI:691622']
333	100001398	209	34399	126922	Xenobiotics	Xanthine Metabolism	4815.0	NAMED	HMLZLHKHNBLLJD-UHFFFAOYSA-N	CN1C(NC(C(N2C)=C1NC2=O)=O)=O	3,7-dimethylurate	3,7-dimethylurate				13087-49-5	74994	HMDB0001982	C16360	83126	Neg	['CHEBI:68531']
334	100001399	209	34400	126924	Xenobiotics	Xanthine Metabolism	4814.0	NAMED	NOFNCLGCUJJPKU-UHFFFAOYSA-N	CN1C(NC(N2)=C(C1=O)N(C)C2=O)=O	1,7-dimethylurate	1,7-dimethylurate				33868-03-0	82720	HMDB0011103	C16356	91611	Neg	['CHEBI:68449']
335	100001400	400	34395	156098	Xenobiotics	Xanthine Metabolism	4811.0	NAMED	QFDRTQONISXGJA-UHFFFAOYSA-N	CN1C(NC(N2)=C(C1=O)NC2=O)=O	1-methylurate	1-methylurate				708-79-2	62926	HMDB0003099	C16359	69726	Pos Early	['CHEBI:68441']
336	100001403	305	34424	165245	Xenobiotics	Xanthine Metabolism	4820.0	NAMED	POQOTWQIYYNXAT-UHFFFAOYSA-N	O=C(NC(N)=C1NC(C)=O)N(C)C1=O	5-acetylamino-6-amino-3-methyluracil	5-acetylamino-6-amino-3-methyluracil				1196153-01-1	79659	HMDB0004400	C16366	88299	Polar	['CHEBI:80473']
337	100001404	209	34402	150358	Amino Acid	Tryptophan Metabolism	325.0	NAMED	JTEDVYBZBROSJT-UHFFFAOYSA-N	OC(CCCC1=CNC2=C1C=CC=C2)=O	indolebutyrate	indolebutyrate				133-32-4	8298	HMDB0002096	C11284	8617	Neg	['CHEBI:33070']
338	100001405	209	34389	126906	Xenobiotics	Xanthine Metabolism	4817.0	NAMED	MVOYJPOZRLFTCP-UHFFFAOYSA-N	O=C(N1C)NC2=C(NC=N2)C1=O	1-methylxanthine	1-methylxanthine				6136-37-4	72464	HMDB0010738	C16358	80220	Neg	['CHEBI:68444']
339	100001409	400	48351	179271	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	4340.0	NAMED	WJNGQIYEQLPJMN-UHFFFAOYSA-N	OC(C1O)C(OC1CO)N(C=N2)C(N=CN3C)=C2C3=O	N1-methylinosine	N1-methylinosine				20245-33-4	513976	HMDB0002721		650095	Pos Early	['CHEBI:19065', 'MESH:C034907']
340	100001411	400	35101	156136	Xenobiotics	Food Component/Plant	5046.0	NAMED	KMXXSJLYVJEBHI-UHFFFAOYSA-N	OC(CCNC(N)=N)=O	beta-guanidinopropanoate	beta-guanidinopropanoate				353-09-3	61020	HMDB0013222	C03065	67701	Pos Early	['CHEBI:15968']
341	100001412	400	35137	156155	Nucleotide	Purine Metabolism, Guanine containing	4406.0	NAMED	RSPURTUNRHNVGF-IOSLPCCCSA-N	O=C1C(N=CN2[C@@]3([H])[C@@](O)([H])[C@@](O)([H])[C@](CO)([H])O3)=C2N=C(N(C)C)N1	N2,N2-dimethylguanosine	N2,N2-dimethylguanosine				2140-67-2	83878	HMDB0004824		135501639	Pos Early	['CHEBI:19289']
342	100001413	209	35130	126964	Nucleotide	Pyrimidine Metabolism, Cytidine containing	4470.0	NAMED	NIDVTARKFBZMOT-PEBGCTIMSA-N	O[C@]1([H])[C@@](O)([H])[C@](CO)([H])O[C@]1(N2C(N=C(NC(C)=O)C=C2)=O)[H]	N4-acetylcytidine	N4-acetylcytidine				3768-18-1	96702	HMDB0005923		107461	Neg	['CHEBI:70989']
343	100001415	209	35157	126974	Nucleotide	Purine Metabolism, Adenine containing	4378.0	NAMED	UNUYMBPXEFMLNW-HZPYULPISA-N	OC(C)C(C(O)=O)NC(NC1=NC=NC2=C1N=CN2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)=O	N6-carbamoylthreonyladenosine	N6-carbamoylthreonyladenosine				24719-82-2	141829	HMDB0041623		161466	Neg	['CHEBI:21440']
344	100001416	305	35172	147813	Nucleotide	Pyrimidine Metabolism, Orotate containing	4423.0	NAMED	FKCRAVPPBFWEJD-XVFCMESISA-N	O=C(C=C(C(O)=O)N1[C@H]2[C@H](O)[C@H](O)[C@@H](CO)O2)NC1=O	orotidine	orotidine				314-50-1	83729	HMDB0000788		92751	Polar	['CHEBI:25722']
345	100001417	400	35126	156145	Peptide	Acetylated Peptides	1227.0	NAMED	JFLIEFSWGNOPJJ-JTQLQIEISA-N	O=C(CC1=CC=CC=C1)N[C@@H](CCC(N)=O)C(O)=O	phenylacetylglutamine	phenylacetylglutamine				28047-15-6	270643	HMDB0006344	C04148	92258	Pos Early	['CHEBI:17884']
346	100001423	209	35527	127577	Xenobiotics	Benzoate Metabolism	4686.0	NAMED	ZMHLUFWWWPBTIU-UHFFFAOYSA-N	O=C(NCC(O)=O)C1=CC=C(O)C=C1	4-hydroxyhippurate	4-hydroxyhippurate				2482-25-9	133104	HMDB0013678		151012	Neg	['CHEBI:71018']
347	100001425	209	61833	218435	Nucleotide	Pyrimidine Metabolism, Uracil containing	4436.0	NAMED	ZPTBLXKRQACLCR-XVFCMESISA-N	OC[C@H]1O[C@@H](N2CCC(NC2=O)=O)[C@@H]([C@@H]1O)O	5,6-dihydrouridine	5,6-dihydrouridine				5627-05-4	85115	HMDB0000497		94312	Neg	['CHEBI:23774']
348	100001426	209	62924	220780	Nucleotide	Pyrimidine Metabolism, Uracil containing	4458.0	NAMED	YXNIEZJFCGTDKV-UHFFFAOYSA-N	OCC1C(O)C(O)C(N2C=CC(N(CCC(C(O)=O)N)C2=O)=O)O1	3-(3-amino-3-carboxypropyl)uridine*	3-(3-amino-3-carboxypropyl)uridine*				52745-94-5	149669	HMDB0242130		171198	Neg	['CHEBI:19928']
349	100001437	400	35159	161190	Amino Acid	Glutathione Metabolism	584.0	NAMED	BNRXZEPOHPEEAS-UHFFFAOYSA-N	NC(C(O)=O)CCC(NC(CSSCC(N)C(O)=O)C(NCC(O)=O)=O)=O	cysteine-glutathione disulfide	cysteine-glutathione disulfide				13081-14-6	3455404	HMDB0000656	R00900	3080690	Pos Early	['CHEBI:21264']
350	100001446	209	35136	128207	Nucleotide	Pyrimidine Metabolism, Uracil containing	4438.0	NAMED	DWRXFEITVBNRMK-JXOAFFINSA-N	O[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1N(C=C2C)C(NC2=O)=O	5-methyluridine (ribothymidine)	5-methyluridine (ribothymidine)				1463-10-1	393058	HMDB0000884		445408	Neg	['CHEBI:45996']
351	100001452	209	35107	126956	Amino Acid	Leucine, Isoleucine and Valine Metabolism	361.0	NAMED	ZRQXMKMBBMNNQC-UHFFFAOYSA-N	O=C(O)CNC(CC(C)C)=O	isovalerylglycine	isovalerylglycine				16284-60-9	475516	HMDB0000678		546304	Neg	['CHEBI:70984']
352	100001454	209	62915	220767	Lipid	Fatty Acid, Dicarboxylate	1733.0	NAMED	FYVQCLGZFXHEGL-UHFFFAOYSA-N	O=C(O)CC(O)CCCCCCCCC(O)=O	3-hydroxydodecanedioate*	3-hydroxydodecanedioate*				34574-69-1	13628081	HMDB0000413		16663321	Neg	['CHEBI:145961']
353	100001456	400	35114	156140	Nucleotide	Purine Metabolism, Guanine containing	4400.0	NAMED	FZWGECJQACGGTI-UHFFFAOYSA-N	O=C1C(N2C)=C(N=C2)N=C(N)N1	7-methylguanine	7-methylguanine				578-76-7	10883	HMDB0000897	C02242	135398679	Pos Early	['UNII:661J4K04NB']
354	100001462	209	34437	126952	Lipid	Lysophospholipid	2767.0	NAMED	HFJVKBVEKQHVTO-OZAIVSQSSA-N	O=P(OCC(O)CO)(O)OC[C@H](O)COC(CCCCCCCCCCCCCCCCC)=O	1-stearoyl-GPG (18:0)	1-stearoyl-GPG (18:0)	LPG 18:0	LPG 18:0	LPG 18:0/0:0		21403138				Neg	['PUBCHEM.COMPOUND:46887202']
355	100001466	400	35132	156151	Nucleotide	Pyrimidine Metabolism, Cytidine containing	4468.0	NAMED	RDPUKVRQKWBSPK-ZOQUXTDFSA-N	O[C@]([C@@]1(O)[H])([C@](O[C@](CO)1[H])([H])N2C=CC(N(C)C2=O)=N)[H]	3-methylcytidine	3-methylcytidine				21028-20-6	9164190	HMDB0240577		14237477	Pos Early	['PUBCHEM.COMPOUND:159649']
356	100001468	400	40469	156740	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	4539.0	NAMED	JLQSXXWTCJPCBC-UHFFFAOYSA-N	O=C(C1=C([H])N(C(C([H])=C1[H])=O)C([H])([H])[H])N([H])[H]	N1-methyl-2-pyridone-5-carboxamide	N1-methyl-2-pyridone-5-carboxamide				701-44-0	62899	HMDB0004193	C05842	69698	Pos Early	['CHEBI:27410']
357	100001469	400	57584	211562	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	4540.0	NAMED	KTLRWTOPTKGYQY-UHFFFAOYSA-N	O=C(C(C1=O)=CN(C=C1)C)N	N1-methyl-4-pyridone-3-carboxamide	N1-methyl-4-pyridone-3-carboxamide				769-49-3	389671	HMDB0004194	C05843	440810	Pos Early	['CHEBI:27838']
358	100001472	209	35174	126980	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1625.0	NAMED	UNSRRHDPHVZAHH-YOILPLPUSA-N	O=C(O)CCC\C=C/C/C=C\C/C=C\CCCCCCCC	mead acid (20:3n9)	mead acid (20:3n9)				20590-32-3	4471956	HMDB0010378		5312531	Neg	['LM:FA01030157']
359	100001485	400	34456	156123	Peptide	Gamma-glutamyl Amino Acid	658.0	NAMED	SNCKGJWJABDZHI-SIPWABPFSA-N	CCC(C)[C@@H](C(O)=O)NC(CC[C@@H](C(O)=O)N)=O	gamma-glutamylisoleucine*	gamma-glutamylisoleucine*					21403145	HMDB0011170		22885096	Pos Early	['CHEBI:68434']
360	100001501	402	35160	158710	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)	1932.0	NAMED	IPOLTUVFXFHAHI-WHIOSMTNSA-N	[O-]C(C[C@@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)C[N+](C)(C)C)=O	oleoylcarnitine (C18:1)	oleoylcarnitine (C18:1)				38677-66-6	21403150	HMDB0005065		6441392	Pos Late	['CHEBI:84651', 'CHEBI:72689']
361	100001509	400	45095	157090	Amino Acid	Leucine, Isoleucine and Valine Metabolism	405.0	NAMED	IHCPDBBYTYJYIL-UHFFFAOYSA-N	CCC(C)C(OC(CC([O-])=O)C[N+](C)(C)C)=O	2-methylbutyrylcarnitine (C5)	2-methylbutyrylcarnitine (C5)				31023-25-3	4932320	HMDB0000378		6426901	Pos Early	['CHEBI:73026']
362	100001510	209	32553	143728	Amino Acid	Tyrosine Metabolism	197.0	NAMED	CTYRPMDGLDAWRQ-UHFFFAOYSA-N	OS(OC1=CC=CC=C1)(=O)=O	phenol sulfate	phenol sulfate				937-34-8	67018	HMDB0060015	C02180	74426	Neg	['CHEBI:27905']
363	100001527	209	35436	128227	Lipid	Fatty Acid Metabolism (Acyl Glycine)	1851.0	NAMED	UPCKIPHSXMXJOX-UHFFFAOYSA-N	O=C(O)CNC(CCCCC)=O	hexanoylglycine	hexanoylglycine (C6)				24003-67-6	89859	HMDB0000701		99463	Neg	['CHEBI:64390']
364	100001540	400	46225	157124	Amino Acid	Glutamate Metabolism	72.0	NAMED		O=C(C(CCC#N)N)O	2-amino-4-cyanobutanoate	2-amino-4-cyanobutanoate				2353-44-8					Pos Early	['CHEBI:133469']
365	100001541	209	36746	128281	Amino Acid	Leucine, Isoleucine and Valine Metabolism	403.0	NAMED	RILPIWOPNGRASR-UHFFFAOYSA-N	O=C(C(C(CC)C)O)O	2-hydroxy-3-methylvalerate	2-hydroxy-3-methylvalerate				488-15-3	144317	HMDB0000317		164623	Neg	['CHEBI:89228', 'CHEBI:133083']
366	100001550	400	33009	155996	Xenobiotics	Food Component/Plant	5151.0	NAMED	XULZWQRXYTVUTE-ZETCQYMHSA-N	C[N+]1(C)[C@@H](CCCC1)[C@]([O-])=O	homostachydrine*	homostachydrine*				1195-94-4	390180	HMDB0033433	C08283	441447	Pos Early	['CHEBI:157781', 'CHEBI:5757']
367	100001577	209	48434	155079	Amino Acid	Urea cycle; Arginine and Proline Metabolism	514.0	NAMED	WMQMIOYQXNRROC-LURJTMIESA-N	OC([C@@H](NC(C)=O)CCCNC(N)=O)=O	N-acetylcitrulline	N-acetylcitrulline				33965-42-3	571213	HMDB0000856	C15532,C02851	656979	Neg	['CHEBI:49002', 'KEGG.COMPOUND:C02851']
368	100001579	209	35675	128275	Lipid	Fatty Acid, Monohydroxy	2014.0	NAMED	JGHSBPIZNUXPLA-UHFFFAOYSA-N	O=C(O)C(O)CCCCCCCCCCCCCC	2-hydroxypalmitate	2-hydroxypalmitate				764-67-0	83805	HMDB0031057		12575964,92836,11065598	Neg	['CHEBI:65101']
369	100001580	209	37478	127695	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	1622.0	NAMED	AVKOENOBFIYBSA-WMPRHZDHSA-N	OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O	docosapentaenoate (n6 DPA; 22:5n6)	docosapentaenoate (n6 DPA; 22:5n6)				25182-74-5	4945614	HMDB0001976	C16513	6441454	Neg	['CHEBI:65136', 'CHEBI:53488']
